자재번호,대상장비,생성일시
1111234,R720,2025-04-30 23:30
1120896,R730,2024-09-05 23:30
1106355,R123,2025-04-30 23:30
1121641,R730,2024-09-05 23:30
1103253,R110,2020-09-17 00:12
1112480,R122,2020-09-17 00:13
1121845,R730,2025-04-30 23:30
1120948,R730,2025-04-30 23:30
7021155,R710,2025-04-30 23:30
7021226,R720,2025-04-30 23:30
7021227,R720,2025-04-30 23:30
1100210,R500,2020-09-17 00:13
7021228,R720,2025-04-30 23:30
1113125,R122,2020-09-17 00:13
7021229,R720,2025-04-30 23:30
1109866,R110,2020-09-17 00:13
7020827,A001,2025-04-30 23:30
7020741,A001,2025-04-30 23:30
1107809,J001,2017-09-12 23:30
7021157,A001,2025-04-30 23:30
1121465,A001,2025-04-30 23:30
7021192,R233,2025-04-30 23:30
7020123,W001,2025-04-30 23:30
1121841,R730,2024-09-05 23:31
1106756,I001,2019-02-14 23:30
1121842,R730,2024-09-05 23:31
1107851,I001,2019-02-14 23:30
1107852,I001,2019-02-14 23:30
1117341,R110,2023-02-01 23:30
1119007,A001,2023-02-01 23:30
1121843,R730,2024-09-05 23:31
1100073,S001,2019-02-14 23:30
1119009,A001,2023-02-01 23:30
1106847,R122,2025-05-07 23:30
1097394,R122,2025-05-07 23:30
1112254,R123,2025-05-07 23:30
7019628,W001,2025-05-07 23:30
1121958,R233,2025-05-07 23:30
1111538,J001,2025-05-07 23:30
1121506,R233,2025-05-07 23:30
1101748,R122,2024-09-06 23:30
1101749,R122,2024-09-06 23:30
1119011,A001,2023-02-01 23:31
1112042,R720,2025-05-02 23:30
7020663,J001,2025-05-02 23:30
1099114,E001,2025-05-02 23:30
7021224,R710,2025-05-02 23:30
1109510,R233,2025-05-02 23:30
1108297,R500,2019-12-03 23:29
7020058,M001,2019-12-03 23:29
7021110,R710,2024-09-06 23:30
7021110,R720,2024-09-06 23:30
7021110,R730,2024-09-06 23:30
1122985,R600,2025-05-02 23:30
1111323,R710,2019-12-05 23:28
1122816,A001,2025-05-02 23:30
7021080,J001,2024-09-06 23:30
7021080,W001,2024-09-06 23:30
7021225,R730,2025-05-02 23:30
1114092,R110,2025-05-02 23:30
1098407,R500,2020-09-17 00:14
1121134,R110,2025-05-02 23:30
1105748,R123,2025-05-02 23:30
1115778,R233,2025-05-02 23:30
1109577,R233,2025-05-02 23:30
1107442,R500,2020-09-17 00:14
7020432,R810,2025-05-02 23:30
7020433,R810,2025-05-02 23:30
1105158,R720,2025-05-04 23:30
1108004,R720,2025-05-04 23:30
1105773,R710,2019-12-03 23:29
1121532,R720,2024-09-06 23:30
1121533,R720,2024-09-06 23:30
1121817,A001,2025-05-06 23:30
1104065,R123,2025-05-07 23:30
1104495,R710,2018-07-31 23:34
1121627,I001,2025-05-07 23:30
1106557,R710,2019-12-03 23:29
1111423,R122,2020-09-17 00:15
1107805,R500,2025-05-07 23:30
7020124,W001,2025-05-07 23:30
7019729,R233,2019-12-04 23:29
7019730,R233,2019-12-04 23:29
7019731,R233,2019-12-04 23:29
7019732,R233,2019-12-04 23:29
7019733,R233,2019-12-04 23:29
1100252,I001,2018-04-10 23:39
1098518,I001,2018-04-10 23:39
1108944,R500,2020-09-17 00:16
1100034,R720,2019-02-18 23:30
1105671,R122,2019-02-19 23:30
1107574,R122,2019-02-19 23:30
1100182,G001,2019-02-19 23:30
1100187,G001,2019-02-19 23:30
1111914,R720,2019-12-05 23:28
1098751,R123,2018-08-02 23:33
1100124,R720,2018-08-02 23:33
1100075,W001,2019-12-05 23:29
1098706,T001,2014-07-05 00:00
1100563,R122,2020-09-17 23:30
1098674,I001,2017-09-25 23:31
1098976,E001,2017-09-30 00:07
1098995,J001,2017-09-30 00:07
1099004,R122,2017-09-30 00:07
1099004,R123,2017-09-30 00:07
1099011,I001,2017-09-30 00:07
1099012,R710,2017-09-30 00:07
1099013,R710,2017-09-30 00:07
1099014,R710,2017-09-30 00:07
1099033,J001,2017-09-30 00:07
1099034,J001,2017-09-30 00:07
1099035,J001,2017-09-30 00:07
1099036,J001,2017-09-30 00:07
1099051,A001,2017-09-30 00:07
1099056,J001,2017-09-30 00:07
1099091,J001,2017-09-30 00:07
1099094,P001,2017-09-30 00:08
1099095,P001,2017-09-30 00:08
1099102,R122,2017-09-30 00:08
1099106,J001,2017-09-30 00:08
1099107,J001,2017-09-30 00:08
1099108,J001,2017-09-30 00:08
1099109,J001,2017-09-30 00:08
1099111,A001,2017-09-30 00:08
1099112,R122,2017-09-30 00:08
1099113,J001,2017-09-30 00:08
1099116,P001,2017-09-30 00:08
1099125,R233,2017-09-30 00:08
1099130,I001,2017-09-30 00:08
1099153,R110,2017-09-30 00:08
1099153,R121,2017-09-30 00:08
1099153,R122,2017-09-30 00:08
1099153,R123,2017-09-30 00:08
1099155,P001,2017-09-30 00:08
1099161,W001,2017-09-30 00:08
1099176,R233,2017-09-30 00:08
1099177,R232,2017-09-30 00:08
1099178,R232,2017-09-30 00:08
1099179,R232,2017-09-30 00:08
1099181,R233,2017-09-30 00:08
1099182,R232,2017-09-30 00:08
1099183,R233,2017-09-30 00:08
1099184,R232,2017-09-30 00:08
1099185,R233,2017-09-30 00:08
1099186,R232,2017-09-30 00:08
1099187,R232,2017-09-30 00:08
1099188,R233,2017-09-30 00:08
1099189,R233,2017-09-30 00:08
1099190,R233,2017-09-30 00:08
1099197,R110,2017-09-30 00:08
1099197,R122,2017-09-30 00:08
1099197,R123,2017-09-30 00:08
1099216,R232,2017-09-30 00:08
1099222,W001,2017-09-30 00:08
1099230,R710,2017-09-30 00:08
1099239,R710,2017-09-30 00:08
1099242,R710,2017-09-30 00:08
1099243,R710,2017-09-30 00:08
1099244,R710,2017-09-30 00:08
1099245,R710,2017-09-30 00:08
1099247,R710,2017-09-30 00:08
1099250,R710,2017-09-30 00:08
1099251,R710,2017-09-30 00:08
1099271,J001,2017-09-30 00:08
1099285,E001,2017-09-30 00:08
1099289,I001,2017-09-30 00:08
1099290,J001,2017-09-30 00:08
1099323,A001,2017-09-30 00:08
1099326,R830,2017-09-30 00:08
1099327,R830,2017-09-30 00:08
1099358,R720,2017-09-30 00:08
1099359,R720,2017-09-30 00:08
1099360,R720,2017-09-30 00:08
1099361,R720,2017-09-30 00:08
1099371,C001,2017-09-30 00:08
1099383,K001,2017-09-30 00:08
1099383,T001,2017-09-30 00:08
1099385,R122,2017-09-30 00:08
1099392,A001,2017-09-30 00:08
1099393,I001,2017-09-30 00:08
1099397,P001,2017-09-30 00:08
1099398,P001,2017-09-30 00:08
1099399,P001,2017-09-30 00:08
1099402,J001,2017-09-30 00:08
1099403,J001,2017-09-30 00:08
1099405,J001,2017-09-30 00:08
1099428,P001,2017-09-30 00:08
1099446,R122,2017-09-30 00:08
1099450,A001,2017-09-30 00:08
1099451,A001,2017-09-30 00:08
1099452,A001,2017-09-30 00:08
1099454,A001,2017-09-30 00:08
1099455,A001,2017-09-30 00:08
1099456,A001,2017-09-30 00:08
1099514,I001,2017-09-30 00:08
1099515,I001,2017-09-30 00:08
1099553,G001,2017-09-30 00:08
1099561,R233,2017-09-30 00:08
1099576,R710,2017-09-30 00:08
1099578,R710,2017-09-30 00:08
1099578,R720,2017-09-30 00:08
1099585,P001,2017-09-30 00:08
1099591,J001,2017-09-30 00:08
1099593,J001,2017-09-30 00:08
1099594,J001,2017-09-30 00:08
1099596,I001,2017-09-30 00:08
1099597,I001,2017-09-30 00:08
1099599,I001,2017-09-30 00:08
1099600,I001,2017-09-30 00:08
1099616,P001,2017-09-30 00:08
1099617,P001,2017-09-30 00:08
1099618,P001,2017-09-30 00:08
1099623,J001,2017-09-30 00:08
1099624,J001,2017-09-30 00:08
1099627,J001,2017-09-30 00:08
1099628,J001,2017-09-30 00:08
1099629,J001,2017-09-30 00:08
1099630,J001,2017-09-30 00:08
1099631,J001,2017-09-30 00:08
1099635,J001,2017-09-30 00:08
1099636,J001,2017-09-30 00:08
1099637,J001,2017-09-30 00:08
1099638,J001,2017-09-30 00:08
1099639,J001,2017-09-30 00:08
1099640,J001,2017-09-30 00:08
1099641,J001,2017-09-30 00:08
1099642,J001,2017-09-30 00:08
1099644,J001,2017-09-30 00:08
1099645,J001,2017-09-30 00:08
1099648,J001,2017-09-30 00:08
1099654,J001,2017-09-30 00:08
1099655,J001,2017-09-30 00:08
1099656,J001,2017-09-30 00:08
1099657,J001,2017-09-30 00:08
1099659,J001,2017-09-30 00:08
1099666,J001,2017-09-30 00:08
1099668,J001,2017-09-30 00:08
1099670,J001,2017-09-30 00:08
1099671,J001,2017-09-30 00:08
1099672,J001,2017-09-30 00:08
1099673,J001,2017-09-30 00:08
1099674,J001,2017-09-30 00:08
1099675,J001,2017-09-30 00:08
1099676,J001,2017-09-30 00:08
1099677,J001,2017-09-30 00:08
1099678,J001,2017-09-30 00:08
1099680,J001,2017-09-30 00:08
1099683,J001,2017-09-30 00:08
1099685,J001,2017-09-30 00:08
1099686,J001,2017-09-30 00:08
1099687,J001,2017-09-30 00:08
1099688,J001,2017-09-30 00:08
1099689,J001,2017-09-30 00:08
1099690,J001,2017-09-30 00:08
1099691,J001,2017-09-30 00:08
1099692,J001,2017-09-30 00:08
1099694,J001,2017-09-30 00:08
1099699,J001,2017-09-30 00:08
1099700,J001,2017-09-30 00:08
1099701,J001,2017-09-30 00:08
1099702,J001,2017-09-30 00:08
1099703,J001,2017-09-30 00:08
1099704,J001,2017-09-30 00:08
1099705,J001,2017-09-30 00:08
1099706,J001,2017-09-30 00:08
1099707,J001,2017-09-30 00:08
1099708,J001,2017-09-30 00:08
1099709,J001,2017-09-30 00:08
1099710,J001,2017-09-30 00:08
1099711,J001,2017-09-30 00:08
1099712,J001,2017-09-30 00:08
1099713,J001,2017-09-30 00:08
1099714,J001,2017-09-30 00:08
1099715,J001,2017-09-30 00:08
1099716,J001,2017-09-30 00:08
1099718,J001,2017-09-30 00:08
1099720,J001,2017-09-30 00:08
1099722,J001,2017-09-30 00:08
1099723,J001,2017-09-30 00:08
1099725,J001,2017-09-30 00:08
1099726,J001,2017-09-30 00:08
1099727,J001,2017-09-30 00:08
1106088,R830,2020-03-04 10:40
1106089,E001,2020-03-04 10:40
1108389,J001,2018-02-23 23:30
1106079,R830,2020-03-04 10:40
1106080,R830,2020-03-04 10:40
1106090,R830,2020-03-04 10:40
1106092,I001,2020-03-04 10:40
1106092,P001,2020-03-04 10:40
1106098,R830,2020-03-04 10:40
1106117,R122,2020-03-04 10:40
1097279,R122,2018-10-24 00:00
1097282,R710,2018-10-24 00:00
1106117,R123,2020-03-04 10:40
1106117,R810,2020-03-04 10:40
1106117,R110,2020-03-04 10:40
1106117,R830,2020-03-04 10:40
1106117,R215,2020-03-04 10:40
1106181,K001,2020-03-04 10:40
1106198,M001,2020-03-04 10:40
1106204,R122,2020-03-04 10:40
1106204,R123,2020-03-04 10:40
1106204,R810,2020-03-04 10:40
1108813,R720,2018-02-26 23:30
1106204,R110,2020-03-04 10:40
1106204,R830,2020-03-04 10:40
1106204,R215,2020-03-04 10:40
1106218,I001,2020-03-04 10:40
1106221,M001,2020-03-04 10:40
1106232,M001,2020-03-04 10:40
1106232,D001,2020-03-04 10:40
1106234,D001,2020-03-04 10:40
1106237,M001,2020-03-04 10:40
1106237,D001,2020-03-04 10:40
1106252,I001,2020-03-04 10:40
1106258,T001,2020-03-04 10:40
1106259,T001,2020-03-04 10:40
1106284,I001,2020-03-04 10:40
1106308,I001,2020-03-04 10:40
1106310,I001,2020-03-04 10:40
1106311,I001,2020-03-04 10:40
1106312,I001,2020-03-04 10:40
1106315,I001,2020-03-04 10:40
1106326,I001,2020-03-04 10:40
1106327,I001,2020-03-04 10:40
1106328,I001,2020-03-04 10:40
1106329,I001,2020-03-04 10:40
1108737,R720,2018-02-26 23:30
1106330,I001,2020-03-04 10:40
1106331,I001,2020-03-04 10:40
1106332,I001,2020-03-04 10:40
1106343,R110,2020-03-04 10:40
1106343,R215,2020-03-04 10:40
1108063,S001,2018-03-05 23:30
1106345,A001,2020-03-04 10:40
1106387,I001,2020-03-04 10:40
1106419,K001,2020-03-04 10:40
1106420,K001,2020-03-04 10:40
1106422,K001,2020-03-04 10:40
1106464,T001,2020-03-04 10:40
1106465,T001,2020-03-04 10:40
1106476,T001,2020-03-04 10:40
1106479,J001,2020-03-04 10:40
1097557,R911,2018-10-24 00:00
1106484,R110,2020-03-04 10:41
1106485,R110,2020-03-04 10:41
1106506,R110,2020-03-04 10:41
1106522,I001,2020-03-04 10:41
1106541,M001,2020-03-04 10:41
1106569,T001,2020-03-04 10:41
1106570,T001,2020-03-04 10:41
1106617,M001,2020-03-04 10:41
1106650,R720,2020-03-04 10:41
1106650,R710,2020-03-04 10:41
1106660,R710,2020-03-04 10:41
1106662,R710,2020-03-04 10:41
1106737,P001,2020-03-04 10:41
1106758,P001,2020-03-04 10:41
1106767,R720,2020-03-04 10:41
1106767,R710,2020-03-04 10:41
1106771,K001,2020-03-04 10:41
1106837,X001,2020-03-04 10:41
1097617,R710,2018-10-24 00:00
1106886,I001,2020-03-04 10:41
1106887,I001,2020-03-04 10:41
1106888,I001,2020-03-04 10:41
1106889,I001,2020-03-04 10:41
1106890,I001,2020-03-04 10:41
1106891,I001,2020-03-04 10:41
1106892,I001,2020-03-04 10:41
1106893,I001,2020-03-04 10:41
1106894,I001,2020-03-04 10:41
1106895,I001,2020-03-04 10:41
1106896,I001,2020-03-04 10:41
1101892,I001,2017-06-16 15:01
1106906,I001,2020-03-04 10:41
1107149,R710,2020-03-04 10:41
1107187,R122,2020-03-04 10:41
1107239,R122,2020-03-04 10:41
1107267,M001,2020-03-04 10:41
1101891,I001,2017-06-16 15:01
1107283,R710,2020-03-04 10:41
1097668,R600,2018-10-24 00:00
1107328,S001,2020-03-04 10:41
1107336,T001,2020-03-04 10:41
1107395,R500,2020-03-04 10:41
1107403,C001,2020-03-04 10:41
1107422,T001,2020-03-04 10:41
1107423,J001,2020-03-04 10:41
1107431,W001,2020-03-04 10:41
1107432,W001,2020-03-04 10:41
1107433,W001,2020-03-04 10:41
1107443,P001,2020-03-04 10:41
1107525,C001,2020-03-04 10:41
1107531,R720,2020-03-04 10:41
1107531,R710,2020-03-04 10:41
1107532,R710,2020-03-04 10:41
1097687,R600,2018-10-24 00:01
1107547,J001,2020-03-04 10:41
1107549,J001,2020-03-04 10:41
1107550,J001,2020-03-04 10:41
1107607,J001,2020-03-04 10:41
1107608,J001,2020-03-04 10:41
1107654,S001,2020-03-04 10:41
1107754,J001,2020-03-04 10:41
1107856,I001,2020-03-04 10:41
1107937,C001,2020-03-04 10:41
1107938,C001,2020-03-04 10:41
1107979,R110,2020-03-04 10:41
1107980,I001,2020-03-04 10:41
1108069,K001,2020-03-04 10:41
1108082,R830,2020-03-04 10:41
1108153,R500,2020-03-04 10:41
1108212,J001,2020-03-04 10:41
1108221,J001,2020-03-04 10:41
7019530,R710,2017-06-16 15:02
1097734,R215,2018-10-24 00:01
7019552,M001,2017-06-16 15:02
1108345,J001,2020-03-04 10:42
1097735,R215,2018-10-24 00:01
1108346,J001,2020-03-04 10:42
1108347,J001,2020-03-04 10:42
1108348,J001,2020-03-04 10:42
1108349,J001,2020-03-04 10:42
1108355,R123,2020-03-04 10:42
1097757,R720,2018-10-24 00:01
1108403,I001,2020-03-04 10:42
1108407,R720,2020-03-04 10:42
1108442,J001,2020-03-04 10:42
1108462,J001,2020-03-04 10:42
1108463,J001,2020-03-04 10:42
1108464,J001,2020-03-04 10:42
1097784,R215,2018-10-24 00:01
1108465,J001,2020-03-04 10:42
1108470,R600,2020-03-04 10:42
1108493,J001,2020-03-04 10:42
1097807,R720,2018-10-24 00:01
1108500,R720,2020-03-04 10:42
1108596,R720,2020-03-04 10:42
1108616,R810,2020-03-04 10:42
1108694,J001,2020-03-04 10:42
1108696,G001,2020-03-04 10:42
1097820,R710,2018-10-24 00:01
1108697,G001,2020-03-04 10:42
1097822,R710,2018-10-24 00:01
1108706,G001,2020-03-04 10:42
1108736,G001,2020-03-04 10:42
1108777,R830,2020-03-04 10:42
1108784,J001,2020-03-04 10:42
1108796,R122,2020-03-04 10:42
1108817,J001,2020-03-04 10:42
1108818,J001,2020-03-04 10:42
1108819,J001,2020-03-04 10:42
1103494,G001,2020-03-04 10:37
1105646,G001,2024-09-12 00:06
1112567,T001,2020-04-13 23:28
1112569,T001,2020-04-13 23:28
1105648,G001,2024-09-12 00:06
1105647,G001,2024-09-12 00:06
1105649,G001,2024-09-12 00:06
1112560,T001,2020-04-17 23:28
1107990,R720,2021-01-28 23:30
1105650,G001,2024-09-12 00:06
1105651,G001,2024-09-12 00:06
1105652,G001,2024-09-12 00:06
1107398,R720,2021-01-28 23:30
1105653,G001,2024-09-12 00:06
7020109,W001,2019-01-17 23:30
7020110,W001,2019-01-17 23:30
7020111,W001,2019-01-17 23:30
1107214,R720,2021-01-28 23:30
1105654,G001,2024-09-12 00:06
1105655,G001,2024-09-12 00:06
1105656,G001,2024-09-12 00:06
1105675,E001,2024-09-12 00:06
1105679,S001,2024-09-12 00:06
1105681,S001,2024-09-12 00:06
1105692,S001,2024-09-12 00:06
1105693,S001,2024-09-12 00:06
1098671,I001,2023-01-06 23:30
1105694,S001,2024-09-12 00:06
1112576,T001,2020-04-17 23:28
1097536,R710,2019-01-24 23:50
1105706,S001,2024-09-12 00:06
1105707,S001,2024-09-12 00:06
1105708,S001,2024-09-12 00:06
1105709,S001,2024-09-12 00:06
1110544,R720,2019-01-18 23:30
1110545,R720,2019-01-18 23:30
1110444,R720,2019-01-18 23:30
1105710,S001,2024-09-12 00:06
1105711,S001,2024-09-12 00:06
1105712,S001,2024-09-12 00:06
1105713,S001,2024-09-12 00:06
1105715,S001,2024-09-12 00:06
1105716,S001,2024-09-12 00:06
1105719,S001,2024-09-12 00:06
1105720,S001,2024-09-12 00:06
1105721,S001,2024-09-12 00:06
1105722,S001,2024-09-12 00:06
1105731,S001,2024-09-12 00:06
1105733,P001,2024-09-12 00:06
1105745,P001,2024-09-12 00:06
1105759,P001,2024-09-12 00:06
7020286,I001,2020-04-19 23:27
1105776,R710,2024-09-12 00:06
1105798,S001,2024-09-12 00:06
1105809,S001,2024-09-12 00:06
1105811,R720,2024-09-12 00:06
1105813,R720,2024-09-12 00:06
1105875,R720,2024-09-12 00:06
1105881,R830,2024-09-12 00:06
1115148,R110,2021-01-29 23:30
1115152,R110,2021-01-29 23:30
1105884,P001,2024-09-12 00:06
1105894,S001,2024-09-12 00:06
1105895,P001,2024-09-12 00:06
1105899,G001,2024-09-12 00:06
1105900,G001,2024-09-12 00:06
1105914,R123,2024-09-12 00:06
1105924,J001,2024-09-12 00:06
1097610,R710,2019-01-24 23:50
1105965,I001,2024-09-12 00:06
1106006,M001,2024-09-12 00:06
1106015,M001,2024-09-12 00:06
1106016,M001,2024-09-12 00:06
1106017,R720,2024-09-12 00:06
1118922,J001,2023-01-09 23:30
1106027,R123,2024-09-12 00:06
1112568,T001,2020-04-17 23:28
1105619,E001,2019-01-22 23:30
1112571,T001,2020-04-17 23:28
1112578,T001,2020-04-17 23:28
1112563,T001,2020-04-17 23:28
1112575,T001,2020-04-17 23:28
1118924,J001,2023-01-09 23:30
1112577,T001,2020-04-17 23:28
1104834,P001,2019-01-21 23:30
1106029,R123,2024-09-12 00:06
1118925,J001,2023-01-09 23:30
1118926,J001,2023-01-09 23:30
1106031,R123,2024-09-12 00:06
1106034,R123,2024-09-12 00:06
1118928,J001,2023-01-09 23:30
1106041,R123,2024-09-12 00:06
1118892,J001,2023-01-11 23:30
1106042,R123,2024-09-12 00:06
1106043,R123,2024-09-12 00:06
1099570,R810,2021-01-29 23:30
1106044,R123,2024-09-12 00:06
1106076,R123,2024-09-12 00:06
1106077,R123,2024-09-12 00:06
1106081,R720,2024-09-12 00:06
1106087,R720,2024-09-12 00:06
1106091,R123,2024-09-12 00:06
1106094,R123,2024-09-12 00:06
1106097,R123,2024-09-12 00:06
1106100,R830,2024-09-12 00:06
1106102,E001,2024-09-12 00:06
1106107,R810,2024-09-12 00:06
1106107,R122,2024-09-12 00:06
1106107,R110,2024-09-12 00:06
1106107,R123,2024-09-12 00:06
1106107,R830,2024-09-12 00:06
1106107,R215,2024-09-12 00:06
1099566,R810,2021-01-29 23:30
1118920,J001,2023-01-09 23:30
1109500,R123,2021-01-31 23:30
1106114,R123,2024-09-12 00:06
1118921,J001,2023-01-09 23:30
7019475,K001,2020-04-20 23:28
1117728,S001,2023-01-09 23:30
1097655,R122,2023-01-10 23:31
1105449,I001,2020-04-20 23:28
1117726,S001,2023-01-09 23:30
1118927,J001,2023-01-09 23:30
1118929,J001,2023-01-09 23:30
1106178,R110,2024-09-12 00:06
1106192,R110,2024-09-12 00:06
1106194,R810,2024-09-12 00:06
1107424,I001,2020-04-20 23:28
1106194,R122,2024-09-12 00:06
1106194,R110,2024-09-12 00:06
1106194,R215,2024-09-12 00:06
1107894,R710,2023-01-12 23:30
1106195,R123,2024-09-12 00:07
1118888,R720,2023-01-10 23:30
7019674,R233,2020-04-20 23:28
1106210,R810,2024-09-12 00:07
7019675,R233,2020-04-20 23:28
1106210,R122,2024-09-12 00:07
1106210,R110,2024-09-12 00:07
7019726,R233,2020-04-20 23:28
7019727,R233,2020-04-20 23:28
7019728,R233,2020-04-20 23:28
1106210,R123,2024-09-12 00:07
1106210,R830,2024-09-12 00:07
1106211,R123,2024-09-12 00:07
1106213,R123,2024-09-12 00:07
1106214,R123,2024-09-12 00:07
1106228,R123,2024-09-12 00:07
1106229,R123,2024-09-12 00:07
1106235,R123,2024-09-12 00:07
1106246,R233,2024-09-12 00:07
1097289,R710,2019-01-23 23:30
1106248,R233,2024-09-12 00:07
1103280,R710,2020-04-21 23:28
1106249,R233,2024-09-12 00:07
1106302,P001,2024-09-12 00:07
1106317,R110,2024-09-12 00:07
1106323,P001,2024-09-12 00:07
1106324,E001,2024-09-12 00:07
1106333,P001,2024-09-12 00:07
1106341,R123,2024-09-12 00:07
1106348,P001,2024-09-12 00:07
1104448,R720,2021-02-01 23:30
1106349,P001,2024-09-12 00:07
1116319,P001,2023-01-10 23:30
1118931,J001,2023-01-11 23:30
1103281,R710,2020-04-21 23:28
1106353,R123,2024-09-12 00:07
7020284,A001,2021-02-01 23:30
7020285,A001,2021-02-01 23:30
7020283,A001,2021-02-01 23:30
1106354,P001,2024-09-12 00:07
1106357,R123,2024-09-12 00:07
1106365,R123,2024-09-12 00:07
1106395,R211,2024-09-12 00:07
1106418,E001,2024-09-12 00:07
1106421,K001,2024-09-12 00:07
1106457,R720,2024-09-12 00:07
1097612,R710,2019-01-24 23:50
1097619,R710,2019-01-24 23:50
1097621,R710,2019-01-24 23:50
1106478,R810,2024-09-12 00:07
1106480,J001,2024-09-12 00:07
1097623,R710,2019-01-24 23:50
1097625,R710,2019-01-24 23:50
1106508,M001,2024-09-12 00:07
1114344,A001,2021-02-02 23:30
1097700,R710,2019-01-24 23:50
1106509,M001,2024-09-12 00:07
1115051,R720,2021-02-02 23:30
1097701,R710,2019-01-24 23:50
1097702,R710,2019-01-24 23:50
1097703,R710,2019-01-24 23:50
7020146,S001,2020-04-22 23:28
1097705,R710,2019-01-24 23:50
1097706,R710,2019-01-24 23:50
1106521,R500,2024-09-12 00:07
1106527,R720,2024-09-12 00:07
1097911,R710,2019-01-24 23:50
1106531,R500,2024-09-12 00:07
1106533,R122,2024-09-12 00:07
1106549,R122,2024-09-12 00:07
1106553,R215,2024-09-12 00:07
1106554,R215,2024-09-12 00:07
1106555,R215,2024-09-12 00:07
1106560,R710,2024-09-12 00:07
1118932,I001,2023-01-11 23:30
1106576,R215,2024-09-12 00:07
1098281,R710,2019-01-24 23:50
1112080,R710,2023-01-12 23:30
1106577,R215,2024-09-12 00:07
1104111,P001,2020-04-22 23:28
1098351,R710,2019-01-24 23:50
1106584,R233,2024-09-12 00:07
1106602,R123,2024-09-12 00:07
1106604,R810,2024-09-12 00:07
1099228,R710,2019-01-24 23:50
1099232,R710,2019-01-24 23:50
1112570,R720,2020-04-23 23:28
1099238,R710,2019-01-24 23:50
1106611,R123,2024-09-12 00:07
1106614,R123,2024-09-12 00:07
1106615,R123,2024-09-12 00:07
1117397,I001,2023-01-12 23:30
1099249,R710,2019-01-24 23:50
1117477,I001,2023-01-12 23:30
1106616,R123,2024-09-12 00:07
1100195,R710,2019-01-24 23:50
1114065,R720,2023-01-12 23:30
1100376,R710,2019-01-24 23:50
1106629,R123,2024-09-12 00:07
1106633,R123,2024-09-12 00:07
1106641,R123,2024-09-12 00:07
1106645,E001,2024-09-12 00:07
1106647,R233,2024-09-12 00:07
1106648,R233,2024-09-12 00:07
1106678,R500,2024-09-12 00:07
1106689,S001,2024-09-12 00:07
1106739,E001,2024-09-12 00:07
1115240,R720,2021-02-03 23:30
1103666,S001,2021-02-03 23:30
1106748,E001,2024-09-12 00:07
1106749,E001,2024-09-12 00:07
1106750,P001,2024-09-12 00:07
1106751,P001,2024-09-12 00:07
1106755,R123,2024-09-12 00:07
1106759,P001,2024-09-12 00:07
1108829,P001,2020-03-04 10:42
1108829,G001,2020-03-04 10:42
1108829,E001,2020-03-04 10:42
1108830,G001,2020-03-04 10:42
1108870,J001,2020-03-04 10:42
1108872,J001,2020-03-04 10:42
1108889,R720,2020-03-04 10:42
1108908,J001,2020-03-04 10:42
1108951,R500,2020-03-04 10:42
1108967,I001,2020-03-04 10:42
1108989,J001,2020-03-04 10:42
1098397,R710,2018-10-24 00:02
1109046,R233,2020-03-04 10:42
1098399,R600,2018-10-24 00:02
1109103,S001,2020-03-04 10:42
1109104,I001,2020-03-04 10:42
1098401,R710,2018-10-24 00:02
1098402,R710,2018-10-24 00:02
1109213,I001,2020-03-04 10:42
1109216,R720,2020-03-04 10:42
1098405,R600,2018-10-24 00:02
1109225,R500,2020-03-04 10:42
